order_id,customer_id,seller_id,product_ids,product_category,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,shipping_limit_date,delivery_time_hours,price,freight_value,item_count,total_weight_kg,total_volume_l,customer_city,customer_state,customer_lat,customer_long,seller_city,seller_state,seller_lat,seller_long,distance_km,purchase_hour,purchase_weekday,purchase_month,is_promo,is_holiday,seller_median_delivery_days
O1004717,C14716,S0177,"P00106,P00477",electronics,05-08-2024 7.19,06-09-2024 20.01,11-09-2024 19.28,04-09-2024 7.19,90,185.77,25.79,2,3.848,3.097,Ahmedabad,Gujarat,23.681419,72.184332,Thiruvananthapuram,Kerala,8.433639,76.451824,1755.29,7,0,8,0,0,1.5
O1004718,C14717,S0094,"P00551,P00519",home_decor,04-05-2024 14.56,26-05-2024 20.30,29-05-2024 17.51,24-05-2024 14.56,67,119.34,153.52,2,6.991,11.528,Kanpur,Uttar Pradesh,25.698498,79.836778,Pune,Maharashtra,18.338887,73.904165,1021.22,14,5,5,1,0,3.19
O1004719,C14718,S0182,P00684,sports,18-01-2024 10.43,07-02-2024 20.36,10-02-2024 3.59,06-02-2024 10.43,62,174.01,27.13,1,5.591,3.07,Coimbatore,Tamil Nadu,11.549162,76.586029,Pune,Maharashtra,18.699439,73.983734,842.64,10,3,1,0,0,4.87
O1004720,C14719,S0199,"P00129,P00022,P00590,P00424",beauty,19-11-2024 19.39,03-12-2024 12.07,06-12-2024 14.45,29-11-2024 19.39,52,370.94,78.35,4,11.308,28.927,Mumbai,Maharashtra,18.223538,72.939853,Ahmedabad,Gujarat,23.205766,72.640698,554.87,19,1,11,1,0,3.42
O1004721,C14720,S0127,P00438,fashion,23-12-2024 16.30,24-01-2025 7.28,30-01-2025 1.41,21-01-2025 16.30,89,52.88,129.18,1,4.344,5.68,Chennai,Tamil Nadu,11.982232,80.648867,Jaipur,Rajasthan,26.656314,76.138259,1698.45,16,0,12,0,0,1.5
O1004722,C14721,S0110,P00094,books,13-05-2024 5.37,24-05-2024 16.48,25-05-2024 23.52,22-05-2024 5.37,44,52.31,13.06,1,0.859,1.567,Indore,Madhya Pradesh,22.041778,75.58326,Ahmedabad,Gujarat,23.321709,72.607506,336.83,5,0,5,0,0,5.42
O1004723,C14722,S0296,P00077,electronics,21-08-2024 6.39,08-09-2024 11.40,13-09-2024 8.32,05-09-2024 6.39,63,89.57,43.62,1,0.5,4.211,Chennai,Tamil Nadu,13.697472,79.800011,Nagpur,Maharashtra,21.236274,79.317947,839.83,6,2,8,0,0,4.86
O1004724,C14723,S0125,P00389,fashion,10-05-2024 11.10,18-05-2024 4.50,21-05-2024 13.04,14-05-2024 11.10,41,55.42,24.83,1,1.417,10.598,Ahmedabad,Gujarat,23.210931,71.836794,Vadodara,Gujarat,22.42582,73.119291,157.79,11,4,5,0,0,4.95
O1004725,C14724,S0255,"P00516,P00549,P00475",books,04-11-2024 0.54,15-11-2024 4.49,20-11-2024 17.40,14-11-2024 0.54,51,142.99,93.31,3,1.894,9.959,Mysore,Karnataka,12.187472,76.474902,Hyderabad,Telangana,17.176038,78.093429,581.36,0,0,11,0,0,2.25
O1004726,C14725,S0148,"P00666,P00083,P00681",beauty,05-12-2024 22.57,18-12-2024 1.39,20-12-2024 20.18,15-12-2024 22.57,48,405.66,54.08,3,4.869,4.754,Hyderabad,Telangana,16.681855,78.70473,Pune,Maharashtra,18.447832,73.520336,583.58,22,3,12,0,0,1.7
O1004727,C14726,S0049,"P00348,P00133,P00175,P00072",beauty,07-01-2024 19.54,09-02-2024 15.49,14-02-2024 11.38,06-02-2024 19.54,90,214.67,185.51,4,9.248,23.076,Kolkata,West Bengal,22.935161,88.997767,Bengaluru,Karnataka,13.259855,77.307428,1636.71,19,6,1,0,0,4.46
O1004728,C14727,S0148,"P00539,P00153,P00060,P00337",beauty,17-02-2024 21.40,04-03-2024 1.41,07-03-2024 2.27,01-03-2024 21.40,54,425.51,37.11,4,6.991,48.247,Nagpur,Maharashtra,20.783739,79.188614,Pune,Maharashtra,18.447832,73.520336,647.96,21,5,2,1,0,1.7
O1004729,C14728,S0263,"P00471,P00093",groceries,22-07-2024 1.29,12-08-2024 18.31,13-08-2024 11.03,11-08-2024 1.29,62,94.86,34.5,2,1.99,5.869,Mysore,Karnataka,13.388405,77.013468,Nagpur,Maharashtra,21.234721,79.143797,901.25,1,0,7,1,0,5.4
O1004730,C14729,S0006,"P00439,P00586,P00224",books,11-02-2024 9.13,26-02-2024 10.47,28-02-2024 12.48,23-02-2024 9.13,52,185.59,55.39,3,8.389,8.414,Thiruvananthapuram,Kerala,7.750621,76.868109,Chennai,Tamil Nadu,12.962572,80.212361,685.26,9,6,2,0,0,1.75
O1004731,C14730,S0230,"P00077,P00105,P00205,P00155",automotive,06-04-2024 18.52,07-05-2024 8.18,14-05-2024 15.46,04-05-2024 18.52,90,557.81,49.79,4,6.13,21.559,Surat,Gujarat,20.776055,73.518426,Kolkata,West Bengal,22.542106,88.149781,1524.12,18,5,4,0,0,4.23
O1004732,C14731,S0055,P00369,automotive,25-03-2024 18.51,05-04-2024 14.34,04-04-2024 9.18,03-04-2024 18.51,38,120.42,41.3,1,3.368,4.187,Surat,Gujarat,20.955448,73.54033,Pune,Maharashtra,18.543865,73.722859,268.84,18,0,3,0,0,4.67
O1004733,C14732,S0114,"P00366,P00077",electronics,09-05-2024 18.54,10-06-2024 23.45,13-06-2024 23.34,08-06-2024 18.54,85,136.64,24.99,2,0.827,9.457,Lucknow,Uttar Pradesh,26.790006,81.016406,Bengaluru,Karnataka,12.886224,77.765049,1582.74,18,3,5,0,0,2.91
O1004734,C14733,S0222,"P00651,P00231,P00192,P00170",automotive,13-09-2024 23.52,14-10-2024 18.37,19-10-2024 22.51,11-10-2024 23.52,87,239.2,90.32,4,25.913,119.104,Goa,Goa,16.177089,75.932334,Kolkata,West Bengal,22.900423,88.559177,1518.61,23,4,9,0,0,3.93
O1004735,C14734,S0275,"P00792,P00067",automotive,03-12-2024 16.23,22-12-2024 12.59,27-12-2024 20.59,20-12-2024 16.23,65,147.46,34.53,2,3.852,22.733,Nagpur,Maharashtra,21.783166,79.9169,Pune,Maharashtra,18.62312,73.75016,733.07,16,1,12,0,0,5.5
O1004736,C14735,S0089,"P00185,P00534,P00376",fashion,27-10-2024 22.26,11-11-2024 5.28,14-11-2024 21.16,08-11-2024 22.26,54,257.68,91.06,3,10.682,36.992,Lucknow,Uttar Pradesh,26.797978,81.131085,Jaipur,Rajasthan,26.783085,75.57099,551.85,22,6,10,0,0,4.18
O1004737,C14736,S0192,"P00602,P00120",electronics,29-07-2024 22.03,06-08-2024 13.42,09-08-2024 4.59,03-08-2024 22.03,40,235.78,52.73,2,1.083,11.87,Bengaluru,Karnataka,12.443695,77.20054,Bengaluru,Karnataka,13.12594,77.024891,78.22,22,0,7,1,0,6.01
O1004738,C14737,S0009,"P00156,P00166,P00743",automotive,25-02-2024 2.52,03-03-2024 14.37,07-03-2024 5.14,01-03-2024 2.52,41,338.97,47.95,3,1.222,20.833,Mysore,Karnataka,12.072527,76.750707,Bengaluru,Karnataka,12.879472,77.806024,145.53,2,6,2,0,0,5.53
O1004739,C14738,S0231,"P00153,P00233,P00580",automotive,25-06-2024 15.13,29-07-2024 2.20,03-08-2024 4.33,25-07-2024 15.13,91,276.77,106.61,3,12.247,115.563,Chennai,Tamil Nadu,13.478897,79.875893,Delhi,Delhi,28.805698,77.533649,1721.34,15,1,6,0,0,2.09
O1004740,C14739,S0030,P00620,fashion,17-05-2024 14.48,29-05-2024 19.09,02-06-2024 4.21,28-05-2024 14.48,49,98.83,55.03,1,3.654,16.233,Pune,Maharashtra,17.405172,75.091013,Surat,Gujarat,21.334612,73.210459,479.38,14,4,5,0,0,3.75
O1004741,C14740,S0166,"P00453,P00335,P00177",beauty,22-07-2024 0.13,27-08-2024 7.51,01-09-2024 5.36,25-08-2024 0.13,96,299.7,84.61,3,4.771,12.288,Lucknow,Uttar Pradesh,27.680793,80.302652,Bengaluru,Karnataka,12.998194,77.454576,1659.21,0,0,7,0,0,5.86
O1004742,C14741,S0187,"P00621,P00147,P00256",books,04-01-2024 21.40,25-01-2024 22.34,29-01-2024 9.26,22-01-2024 21.40,66,600.47,50.15,3,3.968,9.407,Hyderabad,Telangana,17.299736,77.703372,Thiruvananthapuram,Kerala,8.472625,76.602883,988.74,21,3,1,1,0,3.2
O1004743,C14742,S0179,"P00710,P00352",groceries,08-09-2024 21.31,20-09-2024 10.34,25-09-2024 22.31,18-09-2024 21.31,52,100.8,54.8,2,1.696,7.564,Mumbai,Maharashtra,18.439261,74.004364,Surat,Gujarat,21.126007,72.836477,322.77,21,6,9,0,0,5.72
O1004744,C14743,S0150,P00620,fashion,19-02-2024 0.23,25-02-2024 5.54,25-02-2024 23.15,24-02-2024 0.23,34,92.21,71.61,1,3.736,14.807,Bengaluru,Karnataka,12.97913,77.111756,Coimbatore,Tamil Nadu,11.063643,76.741684,216.76,0,0,2,1,0,3.22
O1004745,C14744,S0050,P00302,sports,22-12-2024 8.02,06-01-2025 1.56,10-01-2025 20.59,03-01-2025 8.02,57,72.49,18.08,1,1.553,16.692,Surat,Gujarat,20.547499,71.903275,Goa,Goa,15.339112,74.003957,620.28,8,6,12,0,0,3.74
O1004746,C14745,S0285,"P00311,P00752",furniture,25-09-2024 5.23,23-10-2024 5.49,27-10-2024 15.05,21-10-2024 5.23,80,148.53,77.47,2,6.713,90.729,Surat,Gujarat,21.286383,73.554338,Thiruvananthapuram,Kerala,8.358582,76.953829,1482.99,5,2,9,0,0,1.93
O1004747,C14746,S0228,"P00737,P00300,P00350,P00026",fashion,01-12-2024 21.24,19-12-2024 23.25,24-12-2024 7.50,16-12-2024 21.24,62,592.71,48.5,4,10.494,16.63,Lucknow,Uttar Pradesh,26.794535,80.609069,Vadodara,Gujarat,22.554419,73.074418,895.16,21,6,12,1,0,1.5
O1004748,C14747,S0288,P00787,automotive,08-08-2024 10.39,03-09-2024 2.18,06-09-2024 21.03,01-09-2024 10.39,75,51.19,43.26,1,3.509,6.673,Hyderabad,Telangana,16.789299,78.786622,Delhi,Delhi,28.544262,77.334887,1315.51,10,3,8,1,0,2.26
O1004749,C14748,S0094,P00147,groceries,31-03-2024 8.50,17-04-2024 23.15,20-04-2024 8.31,15-04-2024 8.50,57,104.49,75.66,1,0.011,3.336,Coimbatore,Tamil Nadu,11.484029,76.115952,Pune,Maharashtra,18.338887,73.904165,798.36,8,6,3,0,0,3.19
O1004750,C14749,S0015,P00270,fashion,05-04-2024 4.14,25-04-2024 19.31,28-04-2024 16.05,23-04-2024 4.14,64,51.38,29.48,1,4.092,4.727,Chennai,Tamil Nadu,13.696348,80.120399,Pune,Maharashtra,18.476466,73.928123,848.45,4,4,4,0,0,5.18
O1004751,C14750,S0103,"P00217,P00651,P00783,P00619",automotive,11-04-2024 6.08,07-05-2024 14.45,11-05-2024 1.18,05-05-2024 6.08,75,208.94,70.88,4,11.624,5.077,Kanpur,Uttar Pradesh,26.081907,80.911115,Goa,Goa,15.097683,74.334319,1399.41,6,3,4,0,0,2.19
O1004752,C14751,S0201,P00101,home_decor,03-04-2024 21.50,15-04-2024 15.57,15-04-2024 17.34,13-04-2024 21.50,42,50.2,37.82,1,1.942,2.037,Thiruvananthapuram,Kerala,9.659912,76.976944,Bengaluru,Karnataka,13.015087,77.588422,378.99,21,2,4,0,0,4.96
O1004753,C14752,S0044,P00515,sports,26-02-2024 9.27,13-03-2024 8.19,15-03-2024 16.05,10-03-2024 9.27,54,50.44,14.59,1,0.401,9.023,Vadodara,Gujarat,22.74069,73.295736,Delhi,Delhi,28.805097,77.275651,783.12,9,0,2,0,0,2.22
O1004754,C14753,S0236,"P00799,P00670,P00066,P00219",beauty,17-10-2024 10.38,22-10-2024 11.45,25-10-2024 4.27,19-10-2024 10.38,35,534.55,113.72,4,22.426,117.49,Pune,Maharashtra,19.499624,74.385891,Pune,Maharashtra,18.258033,73.782357,151.96,10,3,10,0,0,2.19
O1004755,C14754,S0295,"P00463,P00285,P00626,P00038",books,05-04-2024 17.56,16-04-2024 16.23,17-04-2024 7.45,13-04-2024 17.56,42,297.9,34.28,4,5.425,15.053,Pune,Maharashtra,19.369303,74.011221,Ahmedabad,Gujarat,22.808993,72.609704,409.17,17,4,4,0,0,3.64
O1004756,C14755,S0238,"P00447,P00167",electronics,31-01-2024 8.15,12-02-2024 5.42,12-02-2024 12.54,10-02-2024 8.15,43,221.16,69.43,2,1.525,4.054,Hyderabad,Telangana,17.791288,78.514942,Goa,Goa,15.270482,74.232023,535.69,8,2,1,0,0,2.06
O1004757,C14756,S0050,"P00556,P00038,P00604,P00628",books,08-04-2024 5.16,06-05-2024 8.05,12-05-2024 19.50,04-05-2024 5.16,84,909.22,44.01,4,4.511,17.743,Jaipur,Rajasthan,27.6356,76.04668,Goa,Goa,15.339112,74.003957,1383.45,5,0,4,1,0,3.74
O1004758,C14757,S0297,P00434,furniture,28-07-2024 21.56,27-08-2024 5.21,01-09-2024 12.58,25-08-2024 21.56,84,82.37,44.37,1,2.909,105.744,Vadodara,Gujarat,22.171707,74.217976,Kolkata,West Bengal,22.769746,88.370445,1455.17,21,6,7,0,0,2.59
O1004759,C14758,S0258,"P00712,P00577,P00283,P00446",furniture,16-11-2024 0.58,27-11-2024 17.14,02-12-2024 19.08,24-11-2024 0.58,52,209.71,61.66,4,12.665,139.077,Indore,Madhya Pradesh,22.945676,76.828387,Kanpur,Uttar Pradesh,26.684595,80.397155,550,0,5,11,0,0,3.02
O1004760,C14759,S0073,"P00249,P00710,P00746,P00762",beauty,25-02-2024 6.39,12-03-2024 5.59,13-03-2024 18.21,10-03-2024 6.39,53,291.33,22.84,4,1.374,23.474,Hyderabad,Telangana,17.890242,80.133741,Indore,Madhya Pradesh,22.720649,75.867096,697.35,6,6,2,0,0,2.39
O1004761,C14760,S0166,"P00520,P00087",home_decor,10-02-2024 10.45,14-03-2024 18.26,20-03-2024 13.59,12-03-2024 10.45,93,238.92,53.59,2,7.536,1.53,Lucknow,Uttar Pradesh,26.677114,81.620717,Bengaluru,Karnataka,12.998194,77.454576,1581.82,10,5,2,0,0,5.86
O1004762,C14761,S0231,"P00687,P00038",furniture,13-02-2024 9.37,01-03-2024 15.43,03-03-2024 3.27,27-02-2024 9.37,55,203.58,57.2,2,2.653,81.301,Nagpur,Maharashtra,21.680321,79.850301,Delhi,Delhi,28.805698,77.533649,825.78,9,1,2,0,0,2.09
O1004763,C14762,S0237,"P00468,P00251,P00724",books,04-03-2024 11.27,26-03-2024 16.22,28-03-2024 14.33,23-03-2024 11.27,65,337.65,67.18,3,3.606,5.441,Jaipur,Rajasthan,27.414274,75.628523,Pune,Maharashtra,18.626339,73.496218,1001.17,11,0,3,1,0,3.44
O1004764,C14763,S0284,P00480,furniture,02-02-2024 21.28,17-02-2024 7.57,17-02-2024 10.30,13-02-2024 21.28,47,99.11,39.68,1,7.297,92.091,Bhopal,Madhya Pradesh,23.156668,76.572151,Kanpur,Uttar Pradesh,26.246736,80.344236,513.03,21,4,2,0,0,3.19
O1004765,C14764,S0088,P00519,home_decor,16-01-2024 12.09,06-02-2024 10.36,07-02-2024 5.22,03-02-2024 12.09,61,69.45,43.32,1,4.289,5.43,Mysore,Karnataka,13.088873,76.103846,Nagpur,Maharashtra,20.824511,79.128893,918.26,12,1,1,0,0,3.86
O1004766,C14765,S0210,"P00144,P00641,P00359",automotive,30-04-2024 19.06,12-05-2024 14.47,13-05-2024 8.35,10-05-2024 19.06,44,155.12,85.49,3,7.386,17.165,Kanpur,Uttar Pradesh,26.380764,80.595565,Jaipur,Rajasthan,26.58332,76.253024,432.77,19,1,4,0,0,3.56
O1004767,C14766,S0057,"P00433,P00769,P00476,P00787",beauty,05-09-2024 9.24,03-10-2024 0.25,05-10-2024 3.06,30-09-2024 9.24,75,502.87,37.16,4,7.137,15.646,Kolkata,West Bengal,22.326235,88.23376,Delhi,Delhi,28.708301,77.054655,1326.32,9,3,9,0,0,3.9
O1004768,C14767,S0274,P00334,toys,05-01-2024 16.24,16-01-2024 19.28,19-01-2024 4.34,13-01-2024 16.24,46,107.31,20.48,1,0.683,3.2,Delhi,Delhi,28.557006,76.603848,Lucknow,Uttar Pradesh,26.874877,80.592512,434.87,16,4,1,0,0,3.79
O1004769,C14768,S0069,"P00201,P00497",beauty,16-05-2024 9.38,03-06-2024 4.25,04-06-2024 16.35,30-05-2024 9.38,56,371.74,25.01,2,4.43,9.402,Mumbai,Maharashtra,18.454661,74.533786,Coimbatore,Tamil Nadu,10.896921,77.16232,886.59,9,3,5,0,0,1.5
O1004770,C14769,S0214,P00557,sports,06-12-2024 5.26,17-12-2024 3.09,19-12-2024 3.49,15-12-2024 5.26,44,251.21,22.83,1,0.877,2.797,Mysore,Karnataka,11.392242,76.318388,Chennai,Tamil Nadu,13.037773,80.07686,447.55,5,4,12,0,0,4.48
O1004771,C14770,S0056,"P00331,P00504,P00561,P00541",sports,22-01-2024 8.42,23-02-2024 12.26,25-02-2024 11.07,20-02-2024 8.42,83,724.84,153.74,4,6.508,43.914,Kolkata,West Bengal,22.306584,89.3176,Bengaluru,Karnataka,13.191355,77.513017,1607.89,8,0,1,0,0,2.63
O1004772,C14771,S0051,"P00743,P00016",home_decor,18-04-2024 12.49,30-05-2024 12.59,03-06-2024 19.51,27-05-2024 12.49,106,247.8,38.81,2,1.538,17.354,Thiruvananthapuram,Kerala,7.688851,76.647163,Lucknow,Uttar Pradesh,27.163903,80.698637,2207.25,12,3,4,0,0,1.5
O1004773,C14772,S0156,"P00050,P00019",fashion,04-01-2024 5.26,11-01-2024 12.01,12-01-2024 14.00,09-01-2024 5.26,36,251.75,21.39,2,3.492,5.881,Nagpur,Maharashtra,21.314764,78.488706,Bhopal,Madhya Pradesh,23.18236,77.5213,230.3,5,3,1,1,0,4.56
O1004774,C14773,S0066,"P00177,P00740,P00631,P00201",home_decor,04-11-2024 17.11,15-11-2024 15.07,15-11-2024 1.23,13-11-2024 17.11,40,239.12,35.98,4,7.774,19.915,Thiruvananthapuram,Kerala,8.016251,76.862363,Coimbatore,Tamil Nadu,10.936556,76.969731,324.94,17,0,11,0,0,4.22
O1004775,C14774,S0145,"P00296,P00217,P00678",automotive,16-05-2024 10.15,23-05-2024 8.39,24-05-2024 2.59,20-05-2024 10.15,35,208.47,50.58,3,5.3,10.465,Kanpur,Uttar Pradesh,26.314718,79.501702,Lucknow,Uttar Pradesh,26.75095,80.893995,146.76,10,3,5,0,0,2.45
O1004776,C14775,S0077,"P00787,P00638",automotive,30-08-2024 12.19,13-09-2024 23.19,14-09-2024 21.38,10-09-2024 12.19,49,98.99,90.05,2,6.702,18.966,Bhopal,Madhya Pradesh,23.013747,76.40787,Hyderabad,Telangana,17.514075,78.760426,658.89,12,4,8,0,0,1.91
O1004777,C14776,S0199,P00278,toys,05-11-2024 14.11,13-11-2024 17.03,16-11-2024 17.53,11-11-2024 14.11,41,51.02,60.55,1,0.851,8.952,Surat,Gujarat,20.60808,72.551924,Ahmedabad,Gujarat,23.205766,72.640698,288.99,14,1,11,0,0,3.42
O1004778,C14777,S0272,"P00032,P00390,P00448,P00604",books,21-06-2024 19.40,03-07-2024 2.25,06-07-2024 5.04,30-06-2024 19.40,47,236.1,91.48,4,11.03,42.49,Coimbatore,Tamil Nadu,11.717818,77.363661,Chennai,Tamil Nadu,12.877863,80.641519,378.75,19,4,6,0,0,4.02
O1004779,C14778,S0220,"P00130,P00386",beauty,15-12-2024 18.10,30-12-2024 22.36,02-01-2025 15.07,28-12-2024 18.10,54,121.88,125.96,2,10.123,84.382,Bhopal,Madhya Pradesh,24.075524,77.149697,Surat,Gujarat,21.25296,73.076017,522.65,18,6,12,0,0,5.32
O1004780,C14779,S0129,"P00011,P00799,P00327,P00115",electronics,10-06-2024 18.02,27-06-2024 17.12,28-06-2024 10.35,24-06-2024 18.02,53,473.27,27.34,4,4.384,16.985,Ahmedabad,Gujarat,24.320266,72.666745,Mumbai,Maharashtra,19.003278,72.866311,591.58,18,0,6,0,0,5.44
O1004781,C14780,S0088,"P00653,P00741,P00112",home_decor,03-07-2024 9.27,09-07-2024 21.57,07-07-2024 4.57,08-07-2024 9.27,28,752.32,85.58,3,8.919,24.947,Nagpur,Maharashtra,21.386417,78.700628,Nagpur,Maharashtra,20.824511,79.128893,76.67,9,2,7,0,0,3.86
O1004782,C14781,S0246,P00647,electronics,12-07-2024 23.34,03-08-2024 2.13,04-08-2024 12.45,30-07-2024 23.34,62,50.17,42.76,1,0.842,5.845,Indore,Madhya Pradesh,22.197512,75.913178,Bengaluru,Karnataka,13.313942,77.419636,1000.57,23,4,7,0,0,1.99
O1004783,C14782,S0241,"P00566,P00305,P00108",fashion,30-01-2024 12.24,29-02-2024 21.05,07-03-2024 3.24,27-02-2024 12.24,88,352.53,35.34,3,7.272,22.154,Coimbatore,Tamil Nadu,9.756013,77.538402,Surat,Gujarat,21.408329,72.931005,1386.1,12,1,1,1,0,6.22
O1004784,C14783,S0044,"P00723,P00786,P00109,P00245",electronics,18-06-2024 4.19,14-07-2024 19.31,17-07-2024 1.03,12-07-2024 4.19,74,205.81,50.38,4,9.219,12.683,Kolkata,West Bengal,23.172785,88.717328,Delhi,Delhi,28.805097,77.275651,1302.85,4,1,6,0,0,2.22
O1004785,C14784,S0051,P00491,furniture,02-01-2024 9.33,18-01-2024 22.28,23-01-2024 1.25,16-01-2024 9.33,59,50.13,38.05,1,0.584,97.598,Vadodara,Gujarat,22.05815,73.501976,Lucknow,Uttar Pradesh,27.163903,80.698637,922.46,9,1,1,1,0,1.5
O1004786,C14785,S0270,"P00128,P00026",beauty,23-12-2024 20.24,13-01-2025 3.56,16-01-2025 9.47,11-01-2025 20.24,64,191.07,35.69,2,3.731,15.265,Nagpur,Maharashtra,21.219394,78.777609,Goa,Goa,15.208654,74.313565,817.77,20,0,12,1,0,5.16
O1004787,C14786,S0013,"P00550,P00432,P00354",automotive,12-03-2024 16.15,17-03-2024 23.11,16-03-2024 18.00,15-03-2024 16.15,28,152.47,42.86,3,7.442,10.789,Mumbai,Maharashtra,20.270217,73.270991,Mumbai,Maharashtra,19.148327,72.748676,136.2,16,1,3,0,0,2.59
O1004788,C14787,S0247,P00583,automotive,04-11-2024 20.39,11-12-2024 6.07,16-12-2024 12.10,09-12-2024 20.39,97,48.06,56.76,1,2.44,0.084,Kolkata,West Bengal,22.663795,90.173661,Vadodara,Gujarat,22.442785,73.083618,1754.2,20,0,11,1,0,5.67
O1004789,C14788,S0052,P00760,books,28-09-2024 3.42,10-10-2024 22.29,11-10-2024 19.53,07-10-2024 3.42,46,50.28,14.29,1,0.928,1.81,Jaipur,Rajasthan,27.356791,76.330529,Indore,Madhya Pradesh,22.59506,76.034698,530.32,3,5,9,0,0,3.31
O1004790,C14789,S0111,"P00664,P00608,P00500",automotive,24-12-2024 1.23,20-01-2025 13.59,25-01-2025 5.48,18-01-2025 1.23,80,221.78,53.91,3,11.053,9.203,Ahmedabad,Gujarat,23.50913,72.758256,Chennai,Tamil Nadu,13.227853,80.314072,1392.98,1,1,12,0,0,2.47
O1004791,C14790,S0061,"P00302,P00631,P00630",sports,07-07-2024 17.20,13-07-2024 12.12,17-07-2024 4.35,09-07-2024 17.20,38,498.81,30.83,3,6.895,37.29,Vadodara,Gujarat,22.050668,73.301855,Ahmedabad,Gujarat,22.958223,72.694168,118.66,17,6,7,0,0,4.43
O1004792,C14791,S0089,"P00524,P00040",beauty,12-11-2024 18.09,26-11-2024 3.11,28-11-2024 8.33,22-11-2024 18.09,49,97.2,27.64,2,3.204,6.801,Kanpur,Uttar Pradesh,26.018013,80.341937,Jaipur,Rajasthan,26.783085,75.57099,482.7,18,1,11,0,0,4.18
O1004793,C14792,S0080,"P00691,P00083",automotive,20-09-2024 2.00,06-10-2024 20.29,09-10-2024 0.28,04-10-2024 2.00,55,388.35,29.53,2,2.278,13.158,Surat,Gujarat,20.637238,72.72609,Jaipur,Rajasthan,26.571724,75.77619,729.31,2,4,9,0,0,3.75
O1004794,C14793,S0045,P00387,toys,04-12-2024 21.03,13-12-2024 21.25,16-12-2024 8.41,10-12-2024 21.03,42,104.13,37.71,1,2.811,12.674,Pune,Maharashtra,18.755596,73.52477,Vadodara,Gujarat,22.660291,73.262196,435.04,21,2,12,0,0,1.62
O1004795,C14794,S0190,"P00456,P00744,P00251,P00188",sports,02-01-2024 8.48,13-01-2024 11.17,14-01-2024 11.31,11-01-2024 8.48,43,806.57,47.36,4,11.401,7.403,Bhopal,Madhya Pradesh,23.50639,77.412849,Ahmedabad,Gujarat,23.317808,72.847418,466.31,8,1,1,0,0,2.36
O1004796,C14795,S0277,"P00463,P00324,P00146,P00706",groceries,09-01-2024 17.54,15-01-2024 4.59,13-01-2024 0.34,12-01-2024 17.54,27,388.97,57.19,4,4.892,23.417,Coimbatore,Tamil Nadu,11.275935,76.69666,Mysore,Karnataka,12.096123,76.699758,91.2,17,1,1,1,0,3.13
O1004797,C14796,S0150,"P00568,P00337,P00284,P00248",beauty,24-01-2024 6.52,19-02-2024 21.21,22-02-2024 22.31,16-02-2024 6.52,75,489.32,83.51,4,20.432,114.342,Bhopal,Madhya Pradesh,22.628978,75.961832,Coimbatore,Tamil Nadu,11.063643,76.741684,1288.67,6,2,1,0,0,3.22
O1004798,C14797,S0266,"P00040,P00022",beauty,13-12-2024 3.47,26-12-2024 23.12,27-12-2024 14.18,25-12-2024 3.47,47,189.11,89.28,2,5.713,15.434,Vadodara,Gujarat,22.95749,72.623197,Jaipur,Rajasthan,27.098918,76.123518,579.95,3,4,12,0,0,4
O1004799,C14798,S0021,"P00058,P00342",books,29-04-2024 8.56,12-05-2024 12.58,15-05-2024 20.21,09-05-2024 8.56,51,98.08,41.34,2,1.868,1.865,Indore,Madhya Pradesh,23.555315,76.046929,Pune,Maharashtra,18.532446,74.349348,585.62,8,0,4,1,0,2.86
O1004800,C14799,S0214,"P00752,P00542,P00771",electronics,05-09-2024 2.57,26-09-2024 7.17,29-09-2024 9.55,24-09-2024 2.57,65,279.07,47.8,3,3.215,84.396,Nagpur,Maharashtra,21.608006,78.904492,Chennai,Tamil Nadu,13.037773,80.07686,961.04,2,3,9,0,0,4.48
O1004801,C14800,S0123,"P00076,P00017,P00777,P00288",automotive,09-11-2024 2.22,26-11-2024 13.00,28-11-2024 20.19,24-11-2024 2.22,57,195.88,49.44,4,9.595,45.349,Bengaluru,Karnataka,12.946518,77.702813,Nagpur,Maharashtra,21.040896,79.186075,913.74,2,5,11,1,0,1.71
O1004802,C14801,S0279,P00514,toys,27-06-2024 2.06,19-07-2024 20.52,25-07-2024 18.19,18-07-2024 2.06,73,71,27.5,1,0.457,5.778,Surat,Gujarat,20.68459,71.425689,Delhi,Delhi,28.886817,76.941864,1068.18,2,3,6,0,0,4.98
O1004803,C14802,S0198,"P00688,P00072,P00797,P00044",home_decor,31-08-2024 21.32,08-10-2024 23.51,13-10-2024 19.41,06-10-2024 21.32,100,291.31,44.03,4,5.475,33.53,Kolkata,West Bengal,23.424434,89.461416,Mysore,Karnataka,12.442328,76.623257,1824.2,21,5,8,0,0,5.57
O1004804,C14803,S0102,P00612,sports,16-07-2024 14.59,15-08-2024 16.49,18-08-2024 0.45,12-08-2024 14.59,80,51.17,40.98,1,4.498,3.117,Lucknow,Uttar Pradesh,25.313657,81.825648,Goa,Goa,15.71438,74.069959,1337.69,14,1,7,0,0,6.15
O1004805,C14804,S0197,"P00369,P00792,P00141,P00686",automotive,06-11-2024 16.55,20-11-2024 12.21,21-11-2024 4.41,16-11-2024 16.55,47,336.38,68.88,4,9.565,30.642,Pune,Maharashtra,18.22396,73.045897,Ahmedabad,Gujarat,22.970692,72.53213,530.51,16,2,11,0,0,3.26
